,id,name,genres,followers,popularity
1196,5ixB75BQR3ADoWQkcHQJTs,Gene Autry,"['classic oklahoma country', 'cowboy western', 'traditional country', 'western swing', 'yodeling']",65761,64
1197,45sabpJ1FEvHNFq1MGi4bx,Shoji Yoshioka,[],4,0
1198,6jU2Tt13MmXYk0ZBv1KmfO,Giorgio Moroder,['disco'],238070,50
1199,3OyGv7XUYQwQgECYSzJhyO,Marty Stuart,"['classic country pop', 'country', 'country rock']",139028,44
1200,29YNHs1rF7R6Wtl0pY0sZm,Fernando Corona,['abstract idm'],10214,22
1201,1vIAEmArNxKVzvT7cse8Fl,John Clifford White,[],53,2
1202,6sPeUcMcOc2n0M7m1qHAer,Don Ellis,"['big band', 'jazz trumpet']",9610,22
1203,5c8ya6QFRRaPaq8eyQSd9k,Ilan Isakov,[],276,1
1204,7nSSksApX0yays7Ql8Wj6T,Tommy Tycho,[],30,8
1205,2pElTJJ5D3ziEPyvZsW5eF,Fernando Velázquez,"['latin soundtrack', 'soundtrack']",14674,51
1206,0ej3IwUoiaLNMaWt9LFjRU,Larry Klein,[],200,26
1207,5aWRegaLrR9xbOpLekgcu0,Larry Brown,[],53,0
1208,0NdNx5JwLDvas2LsMVTSyQ,George Fenton,"['british soundtrack', 'soundtrack']",18672,41
1209,4aP1lp10BRYZO658B2NwkG,Andrew Lloyd Webber,"['broadway', 'west end']",292541,61
1210,4vz66LC2IfVFdMdcLTlcPJ,Johnny Mandel,[],3003,25
1211,5Lte6wkeKEPZfMnHHN7pmK,John Mills-Cockell,['moog'],102,1
1212,6vSV6SDf1vteodhgV83AJ6,Frederick Loewe,['broadway'],1794,31
1213,6prBfbtbeg5w7oAH6jffjM,Daniel Tarrab,[],98,2
1214,5Nz9H1An7yWpQGRdi0iN9e,Sally Potter,[],537,17
1215,3shMd6Vll0mOcviQ3hrk8m,Randy Edelman,"['orchestral soundtrack', 'soundtrack']",29763,44
1216,5gpYqi0ZAMI9tMHZW6tI6N,James Bennett,['newcastle nsw indie'],2274,13
1217,6nPiCm3jwXHrOsMbTDoc4E,Danilo Perez,"['jazz piano', 'latin jazz', 'modern jazz piano']",9895,16
1218,7mAqCk75DUBWgcC0sqhzwX,John 5,"['instrumental rock', 'shred']",95628,38
1219,0Q7tJasTy7u3gLwJGMUHWd,Varhan Orchestrovič Bauer,[],22,0
1220,5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",1541953,60
1221,1Vrk1pcAcUAjronqLvvT93,Robert Folk,"['classic soundtrack', 'deep soundtrack']",604,9
1222,7mJ1RANCb88UJu1Qy7Flez,Peter Kyed,[],168,13
1223,3nBrzaslVeGq206xtZc9T7,Dudley Simpson,"['hauntology', 'theme']",711,9
1224,2i6XQLAliOEp0WFipWgofp,Billy Alsbrooks,['hard motivation'],14780,30
1225,5AUTN6tMncnOnYgJK1VM6K,Sam i,[],8855,39
1226,7gcCQIlkkfbul5Mt0jBQkg,Dave Stewart,"['new wave pop', 'rock keyboard']",31504,66
1227,0yEnnivHzCPxaTfNbWjV7x,Alan Dixon,[],5833,34
1228,3JtrMiIfYplcgp95VzkOPK,Susan Justin,[],27,0
1229,7kEOMdsEmZkTHgA4ibDz4h,Mark Lindsay,['bubblegum pop'],11921,34
1230,1DptMAbvFajxK4ZObg1OdA,Éric Serra,"['french soundtrack', 'vintage french electronic']",33986,44
1231,1iD1lmLhCPArBb2HiQKCHi,Borut Krzisnik,[],69,0
1232,2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']",2223530,65
1233,0zU7G01YKSZImwBPRU9ObN,Deborah Lurie,['deep soundtrack'],4418,30
1234,24wJlX1XvU7Ih07vRQuyzv,Paul Langlois Band,[],475,7
1235,0YLGh2V5ioV4NNGXyBeJau,Griffin Boice,[],65,7
1236,6l40OFJhuTbHQ9V12evc9K,Gerry Mulligan,"['bebop', 'cool jazz', 'jazz', 'jazz saxophone']",98089,45
1237,6yNMjNCQHYSie4UlhtVYl9,Amar Haldipur,[],81,0
1238,4jd8Wp3Os5tXFV0NYm1570,maxime.,['ottawa indie'],26528,36
1239,6bPG3V3nO3MMzXrfEVxhW7,Paul-Étienne Côté,[],1,0
1240,1CdZCC1frNAQhGgSzWu240,Saunder Jurriaans,['soundtrack'],2171,19
1241,2KUY8gayH3jCwhZrv1HteI,Steve Bartek,[],514,6
1242,5KU0aKZM0bYsCsGDGiFoJX,Samuel Narboni,[],6,0
1243,0j0YjzQLf57Dc9tpehBDdU,Sigurður Guðmundsson,"['classic icelandic pop', 'icelandic folk', 'icelandic pop', 'icelandic rock']",2756,31
1244,2XP4UvuJoUxBIjO95l8Mlr,Edgar Froese,"['berlin school', 'krautrock']",24804,22
1245,5svDnd8joFhbpbA3Ar0CfN,Junkie XL,"['big beat', 'soundtrack']",109447,53
1246,2vYAiMmYUiRtDHws3AxEzC,Tito Larriva,[],982,6
1247,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,"['lgbtq+ hip hop', 'neo soul']",12361774,82
1248,272ygo5fv9cYsiCLcV0HV2,Bill Conti,"['classic soundtrack', 'theme']",49431,53
1249,0PMB4tqXY6XAIvnGAMbtZU,Bastide Donny,[],3,0
1250,2hor7d3b4ZKeK3f2gurtK0,Henry Krieger,['broadway'],224,12
1251,2M4eNCvV3CJUswavkhAQg2,James Newton Howard,"['orchestral soundtrack', 'soundtrack']",334074,64
1252,2P3HYhMxlOL5OOHY19T4az,Motofumi Yamaguchi,[],34,0
1253,47TKNyTXeqEkn6Vf7OShlf,Jonathan Keevil,[],1636,6
1254,1dDX5u6NxFxiGmOjbVmZ4a,Dylan Carlson,[],3775,3
1255,76WktGoOYS0oEfec9Cm81h,Tobias Enhus,[],105,16
1256,1uhReoXXWAVUPmeH9R2SEH,Zhao Ji-Ping,['chinese soundtrack'],1410,16
1257,34eO3JIk7Na5z5YSp8dBf0,Kitti Kuremanee,[],13,0
1258,46YZi6bZ3GLC5rvDZqOxNs,Gerd Baumann,['german soundtrack'],799,18
1259,1lGt9WgdYGpMnmwGkcCm05,Stanley Clarke,"['electric bass', 'jazz', 'jazz funk', 'jazz fusion']",137688,40
1260,6N1Kaz3CvRa9VLll5ahk9T,Theodore Shapiro,['soundtrack'],14390,45
1261,2x2WoBP4HIXYCxxNzfGG34,Alex North,['classic soundtrack'],8461,27
1262,5XjePrQh4blPxTNL3JTg8j,Anjan Biswas-KB,[],1,0
1263,6nT7RjBCuuggrafnb43vUX,Lauren Babic,"['canadian post-hardcore', 'hel']",103098,49
1264,7Gqr7VNPRfacOcjlqORrq9,Lucy Railton,"['british electroacoustic', 'electra', 'experimental ambient', 'modern electroacoustic', 'spectra']",3671,35
1265,6Dh69HVffvJQROrb3Wzg1H,Von Dexter,[],5,0
1266,2PeqTZKroEc2oDwTfmB2al,The Angels,['australian rock'],163173,46
1267,2AV6XDIs32ofIJhkkDevjm,Curtis Mayfield,"['chicago soul', 'classic soul', 'funk', 'soul']",1072203,56
1268,64mecceQewFCKwCK6JBW0o,Yasuharu Takanashi,"['anime', 'anime score', 'japanese celtic']",75340,57
1269,3PwzNTwCiUHdV5hWjwaTfD,L. Subramaniam,"['carnatic', 'hindustani classical', 'indian classical', 'indian violin', 'jazz violin']",60427,23
1270,436qhsK2VNljaXZnEEojjW,James D'Arcy,[],5,3
1271,0JVCuHruOWaNrEn8PPfz6p,Philippe Miller,[],18,2
1272,4LqKZtouJMsqnHPN813ch7,Andy Gray,[],246,8
1273,7fvbX1ZPLqeybbhI9DcWJR,The Baton of Andre Brummer,[],26,0
1274,1KpSyxb520N3SepzUxpdkn,John Roby,[],12,0
1275,1TSaRMwZ6H23jKCe2MWxKs,Richard Wells,[],534,17
1276,5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,"['classical', 'german romanticism', 'late romantic era']",929626,65
1277,7hEZShGvSBCHoIp4aTz5YT,Joseph Stephens,[],548,15
1278,3MDnw7OjazzthpD3Jk5hKR,Gontiti,['japanese guitar'],21496,40
1279,0mzeuEu2tXNjhVNc1sKVWI,Johnny Green,[],734,39
1280,0kF5IMEwzamtTEwGso7zNT,Lee Jae Jin,[],219,10
1281,41kvgtw2IAIvoNrJyx8qFh,Hidden Faces,[],3,0
1282,1cqB0cMBR5OooKEEhRbWpl,Joe Kraemer,['soundtrack'],2182,28
1283,2WJgQFuPa6W725Lg6F9C9X,Massimo Morante,['vintage italian soundtrack'],332,19
1284,43B662mnCJQuYtIRACBHKD,Bobby Scott,[],441,7
1285,01GgtOb4JYac9rRFGdT9De,Lucio Godoy,['latin soundtrack'],1577,9
1286,3WFliGjZmPWbfwpq44tN52,Harry Shearer,[],547,1
1287,7hX8maNsEPWXxcAbLZIqHC,Pierre Allier,[],6,0
1288,5UKqg6b73QgtOBjdZnQedK,Sulaiman Merchant,[],164,6
1289,497FibW7265st1H0UfpGb2,Oliver Wallace,"['classic soundtrack', 'movie tunes']",14331,40
1290,08rPF2TyeladptG6Z2pYEe,Akira Ifukube,"['japanese classical', 'japanese soundtrack']",13418,34
1291,65LorxFqMkKcV9rr1LQG4U,Joseph Vitarelli,['deep soundtrack'],263,8
1292,1KCfRDCx4kXz8HgYHH1iT3,Gail Kubik,['american modern classical'],35,3
1293,0clEVixlLqdSQ9uKKuIgD1,Tom Bahler,[],27,2
1294,5RRGjsMRTbm0kqvZcFplZT,Dick Hyman,"['moog', 'space age pop', 'stride']",8396,36
1295,4Pw979OeQublQjHdnNb5Mk,Scotty,[],11176,40
1296,5YIC4ScB6a51wRzNr8XBEa,Norman Orenstein,['canadian soundtrack'],42,1
1297,52nLyltGxLUNmtyL5cY707,"Robert John ""Mutt"" Lange",[],4740,18
1298,3Ng21zeQmtQfPs6aVKY9E9,David Hughes,[],117,3
1299,3P0KIUQxtBVy7faypFW75k,Conrad Wedde,[],52,0
1300,4ZIfE3LuxofSn1dXAw4ZXW,Christian Nicholas Gough,[],95,0
1301,09SSG86EIoZFgN9aV3lWjW,Didier Rachou,[],68,2
1302,5FwpAKW6AjVZgAU91CR6rh,James Wong,[],34917,30
1303,0MiJVAtMX8g494r2i1FDwm,Eduard Artemyev,['soviet synthpop'],14399,29
1304,2b9FO64Yg1UbdAmMrXMBWl,Jae Hak Lee,[],1,0
1305,4B7IWgJGGKpSq3SfNFmhXn,Angelo Lesch,[],1,17
1306,2FoYrKWEbRaIEzY3bjLDtJ,Einar Orn Benediktsson,[],40,0
1307,71HrTeGyqSfLY5ekfmCaBl,Pranay.M. Rijia,[],1642,34
1308,4pwGVMFYlTd7bLot5rTljd,Michael Gibbs,['british jazz'],348,5
1309,1P93oR8FhUT5gmq4Nw44RT,Walter Rizzati,['vintage italian soundtrack'],594,13
1310,116q29ZQdtwlvpjaNoLlNT,Parmer Fuller,[],16,0
1311,1IWzmhjSFB9xpkQ438UAoA,Jeffrey van Rossum,[],81,7
1312,0RDdPCcAkdDxiRCNJbBlK0,Morton Stevens,['theme'],312,1
1313,1cm5bOLwiVK4BAI6S2TflX,Marc Ellis,[],9,0
1314,4dLvccxeQIM5u80Ri0u9OV,Frankie Ruiz,"['salsa', 'salsa puertorriquena', 'tropical']",1399914,64
1315,7C3BYNKkXzEBEZNMBem36s,Sounds from a Box,[],399,50
1316,0WiZi3Q419nMpAQEqfBCbk,Mickey J. Meyer,['tollywood'],961152,58
1317,0qDZ7wym9Vg843lDKkzmoR,Marcelo Zarvos,"['latin soundtrack', 'soundtrack']",6672,34
1318,3dJ1Sq6OtrlbsOjAXnw4wu,William Lava,[],102,0
1319,64TYMfqkpGQsUEuF5xqS2R,Elmo,"['cartoon', ""children's music""]",37861,55
1320,6RFXuUQK6gU1yN5afzWqp6,Jin Myeong Yong,[],4,17
1321,473XDcWSxnSaxptauf6fg4,Pierre Bachelet,"['chanson', 'classic french pop', 'french pop', 'vintage french electronic']",136750,45
1322,0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",3619334,74
1323,2Cx19OTMqa6gpz2l60cGG2,Jean-Jacques Goldman,"['chanson', 'french pop']",1093364,58
1324,3439y4lkbnIxwXILnmiqs9,Gwil Owen,['neo honky tonk'],92,0
1325,52SryVadriXLIyUJx3pU9Q,Robert Russell Bennett,['american modern classical'],493,16
1326,7kuyOw0FKwn0BwTHegjJ4g,Dan Musselman,"['instrumental worship', 'piano worship']",22189,46
1327,5cBHm2CXrbncYIDzrxF4Vi,Johnny Mercer,"['big band', 'swing', 'tin pan alley']",39272,41
1328,1xiaqHkrYo04iuDw2h7kft,Gaspard Augé,['filter house'],25801,31
1329,7kDu0EdTzm05GrfVja2th7,Michael Csányi-Wills,['british contemporary classical'],59,5
1330,0iqJjncCjfGcGFKxMdLvhn,Peter Nashel,[],679,19
1331,3Amq9Iu3n8FEwaDq0sV5BL,Teho Teardo,['italian soundtrack'],23937,31
1332,6I2891HPq8zEnBEuwc5iAP,Money Mark,[],11045,29
1333,478WAnkTtQach00La2gvxR,Lenny White,"['jazz funk', 'jazz fusion']",20100,27
1334,34bKiLjmHfp1mAX5Tq3d2y,Dirk Brossé,['orchestral performance'],2087,39
1335,3aXekkmx3vITr2rZSgpVDb,Pete Wingfield,['classic soul'],4208,30
1336,0s1ec6aPpRZ4DCj15w1EFg,Dario Marianelli,"['orchestral soundtrack', 'soundtrack']",100249,58
1337,0QMerJkObVAAx81lUADIeW,Pierre Földes,[],26,1
1338,7cKlb63iLFs9kvJfa8ZFhi,Ray Cooper,[],1000,14
1339,3jO7X5KupvwmWTHGtHgcgo,Charly García,"['argentine rock', 'latin rock', 'post-punk argentina', 'rock en espanol']",1664227,65
1340,7xIfi0ePXzLGlYO5lFjnvu,Yuji Ohno,['classic japanese jazz'],32118,41
1341,0OjiDp8m5Allriy9nCM23o,David Williams' Trickster Carousel,[],26,0
1342,58v6xhLmTYUipCA4c2RFLd,Bang Jun seok,['korean soundtrack'],1777,25
1343,2xAZ1BCn8vZxkBYTvSOtLz,Péter Wolf,[],2,0
1344,1IhB85dimtAdeMr8TNG1mQ,Todor Kobakov,['canadian soundtrack'],317,3
1345,0P7TOa8GC1AtjyOsARovc1,Murray McNabb,['nz jazz'],28,0
1346,3vGcfSvAOW8S5g0ptZetOq,Bernardo Segall,[],21,0
1347,1ZgAaa9V4Uy5IqW95mIBGm,Barry Goldberg,[],894,4
1348,3UyA1zk8dKXzyPkeJ4SjuQ,Jerry Lambert,[],131,6
1349,00GRzLZMPkroV1fM3NUm0z,Francis Ford Coppola,[],5,0
1350,4O87wbDWnKoh8h7Wq4Aq2T,Dave Klotz,[],65,0
1351,4qeowRL4m2CxUzyfXT6YXW,Pablo Cervantes,['latin soundtrack'],220,7
1352,4eo7PD1XBcDdceWaVH6f4w,Danny Saber,[],412,23
1353,2LXeJdQVcFkhkWydphLI74,Liz Phair,"['alternative pop', 'alternative rock', 'candy pop', 'ectofolk', 'lilith', 'new wave pop', 'permanent wave', 'singer-songwriter']",174282,46
1354,0sZa9vWsMzMfgEjnLqWCdI,Patrick Leonard,[],609,10
1355,4LXxsm5BF85PWnQ1dUDAze,Carl Orff,['early modern classical'],54851,48
1356,5MrVqhgBL9YjLnvFgYNVge,Hwang Sang Jun,['korean soundtrack'],8244,38
1357,3654htlPXTPnQIRIZX5Re3,Whittaker,[],5621,15
1358,5HHlId2Z1Wi2F6SLUw7Cqb,Terry Chan,[],1,0
1359,5XkeBvU8KYTAjgEWp0EXhC,David Anthony Pirner,[],18,2
1360,02MGnE8miuIA6RpDdpk0oN,Tina Weymouth,[],1498,3
1361,4HRejMM7XP1KHouqaCrCd5,Jeff Peterson,['slack-key guitar'],4855,28
1362,2EM0Ry0BnitcZnSLTcIE4R,Adam Hamilton,[],109,13
1363,1uRMuS0KuwZwFJSYgV0PaW,Eef Barzelay,['nashville indie'],5934,19
1364,0QJIPDAEDILuo8AIq3pMuU,M.I.A.,"['escape room', 'indietronica', 'neo-synthpop', 'new rave']",1286844,65
1365,0uxYECT7XqHNccQAg5Uhe4,Nico Valdi,[],28122,63
1366,7fuU2I1rhrFk6GBkwasDkw,Kenneth Edmonds,[],80,0
1367,11kaQ3GPi3BPDYH18aL1nX,Jam & Lewis,['contemporary r&b'],8948,19
1368,147dKKwnUn9qesNx8uAs3Z,Ilan Eshkeri,"['british soundtrack', 'orchestral soundtrack', 'soundtrack']",23325,51
1369,7vxbPxmsZzgYmEgA0wVXzy,Jed Leiber,[],15,1
1370,6e7u1ZLjBS8Pp9CQxGA0rc,John Davis,[],749,14
1371,7aRi9OzdA2ciputfuguaPK,Larry Carlton,"['jazz fusion', 'jazz guitar', 'smooth jazz']",119313,40
1372,6A3xjYgxZXeCrBWKNxVF23,Lothar Perl,[],0,0
1373,5ct5vHFkmCsTFQ885y88VV,Chris Hajian,[],386,14
1374,1TIQZBUSqWPrBZuh80x6Rz,Geoff Castellucci,[],100022,49
1375,2RCE4BH2LA2A27dvYKQIak,Richard Stone,[],78,3
1376,20HZKa4qq6cI5WDDhJGBZV,Lester Barnes,[],21,0
1377,6bE2VRSPWx2v3l25ZNSmLq,Masakazu Sugimori,['sound team'],2976,40
1378,3kzfqkNzU8I0KaflEMFu3a,Pat Regan,[],1010,3
1379,0UqEm8h4VxD8CPum5Btrbl,Jay Gruska,[],2611,26
1380,0JG0Qap3zA5NciJOzIalt3,Mark Snow,['classic soundtrack'],7568,23
1381,5aweKNLI0ZyI48q5TmoCxT,Ilhan Ersahin,['turkish jazz'],24454,36
1382,4eqUmWQwI1nm86edvyGsXy,Sandeep Chowta,[],74435,37
1383,5x35NpbnjiEoY5sntHQLgr,Dennis Riley-Jones,['background piano'],196,44
1384,5buchbVIeExunKNBkTCxlt,Beto Villares,['nova musica paulista'],1407,20
1385,3SwPvWceyvNGebkPe2yPKD,Paul Buckmaster,[],307,2
1386,0QDRLNPr0wXKeR5ThXZAUp,Arthur Honegger,"['early modern classical', 'impressionism', 'neoclassicism']",8158,18
1387,1EzHkoB4160h1B1xAyXSUR,Piyush Mishra,['indian folk'],74175,53
1388,4M32g2J70vOUmxsrozUugJ,Maurice Goldman,[],1,0
1389,021TyLGj64ANDu1vD0Bjbg,Paul Buckley,[],401,25
1390,4R0NTnRWAPRQdRckGegpxP,眞鍋 理一郎,[],629,11
1391,313G7P4CxkVyQGNFfxNOpC,Nicolas Godin,['electronica'],27128,37
1392,63hYYCAWq84DG0M4Uj9ccd,Lisa Coleman,[],911,6
1393,1g6RomSJTohm1StNwFKlxo,Bernhard Kaun,[],17,4
1394,4KMt98IljgbTUeeU9KAu7y,Fred Frith,"['british experimental', 'experimental', 'experimental guitar', 'free improvisation', 'tzadik', 'zolo']",13611,17
1395,0Un8r6XTh2sxszAJ7ZqbLv,Angela Morley,['light music'],555,21
1396,0Ih7jfo5uToExF5QHQBd8G,Jina Sumedi,[],3,0
1397,0tnoJcNiki5Gtpeq8kOqGg,Lennie Hayton,[],108,14
1398,5XwjmQPjmnjmd0zLUmLUTO,Michael Gonzales,[],46,1
1399,7j8I1aIBA9Z9bMy7mTwWKk,Hoagy Carmichael,"['tin pan alley', 'vintage jazz']",32803,36
1400,71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,"['french soundtrack', 'orchestral soundtrack', 'soundtrack']",312935,62
1401,12B5JK11NOP7OQ9Fxjrpx2,Billy Corgan,['alternative rock'],45383,33
1402,4MEZhJCV2uLCrhZoCzfjVs,Marius de Vries,[],1275,26
1403,2qy9SRKsahe8kY3Y6TzHPK,Hans J. Salter,['classic soundtrack'],328,11
1404,3GMoVpWJy4smKuxFuFTwXC,Roger,"['funk', 'new jack swing', 'p funk', 'post-disco', 'quiet storm']",164304,62
1405,5FTm4ADQGDSHCcqtXGRXgI,John Cacavas,[],601,22
1406,2B5mYImShgfHqzyoroFr0w,Katsu Hoshi,['anime score'],4518,41
1407,7e6kFvhiwoYl3HM4ewsGOg,Meryl Street,[],253,44
1408,7JG0Y5w9Hs3MoCUHQQhCLH,Gerhard Daum,[],1069,9
1409,7rcjVbooAaV2pPRdyPHCrM,Cyrille Aimee,"['contemporary vocal jazz', 'vocal jazz']",47243,41
1410,1nIUhcKHnK6iyumRyoV68C,Ennio Morricone,"['classic soundtrack', 'italian soundtrack', 'orchestral soundtrack', 'vintage italian soundtrack']",1103800,63
1411,3bHOIvsmUdYEWt9xKMwI3K,Mike Moran,[],621,12
1412,0BiPWTuRSneWIrAnue7BVZ,Ronald Stein,['classic soundtrack'],304,5
1413,5VVN3xZw1i2qihfITZlvCZ,G. V. Prakash,"['filmi', 'kollywood']",8935904,70
1414,13Namx9iwUl1a57CcELGTb,Richard M. Sherman,"['broadway', 'movie tunes']",6508,41
1415,0y633xrd3L3rSxpZ4awgnG,Ravindra Jain,"['bhajan', 'hare krishna', 'jain bhajan']",51602,50
1416,2RaHCHhZWBXn460JpMaicz,Heitor Pereira,['latin soundtrack'],10965,44
1417,4h5NL4qMX8cHrfbUT1j99U,Luis Villegas,['rumba'],3405,32
1418,79JbDqKhX1DMfPs4LgdChI,Nikhil Kamath,[],8,14
1419,0aHSAeZ39EVErXuOjm2XDR,John Corigliano,"['american contemporary classical', 'contemporary classical']",4533,32
1420,3XLex1rPyc0qG3zDbYQD0v,Francisco Ruiz Musulen,[],4,0
1421,73hA9Hs2Vap4dGQ3nYTt6s,David Torn,"['dark jazz', 'experimental guitar', 'jazz guitar']",7512,21
1422,5Y06eyyhkTB9GGdiJvGSfs,David Amram,[],800,4
1423,1UwfdbFgehcybbaCoeYJ9o,Hany Shaker,"['classic arab pop', 'shaabi']",549617,37
1424,3W3mIHFUVoIyVroKPHKxqo,Jean Baptiste Marie De Laubier,[],0,0
1425,1bLZkv70ZO2KAgBffS6Ix7,Stephen Ulrich,[],237,10
1426,2LMljlTXjGr7jPZOBmK9My,S.A. Rajkumar,['tamil pop'],744320,47
1427,1riHqX633Kup3mJAw8WR8p,Kenny Wayne Shepherd,"['blues', 'blues rock', 'electric blues', 'modern blues', 'modern blues rock']",325053,48
1428,3m28i2V0BZWwXVpwFOiZRP,Todd Boekelheide,[],53,0
1429,4IJ5HcMgqAAIkcUJ57zllM,Normand Corbeil,['canadian soundtrack'],918,6
1430,3vEXvAvLQvZL1XoyIexpeJ,Ira Kaplan,[],393,2
1431,4auibajZua9Ld8sPMOmPYc,Harshit Saxena,['modern bollywood'],123261,47
1432,5j98ftjeUMr5AGNzJxA8hB,John Daydream,[],3,4
1433,6FsSPZYTLz8mO2So2dmFr6,Dennis Lambert,['psychedelic folk rock'],347,18
1434,2fJb06JRcuBWypwj46TQZj,Armand Amar,['french soundtrack'],70533,46
1435,7HugDOw5T73bT0dvygXvy4,Lance Rubin,[],530,7
1436,78ndjVHjaldc9UBABupnCp,Lyn Murray,[],65,2
1437,0AWYFpUfZxzxKUgN5k0GrQ,Uttam Singh,"['classic bollywood', 'filmi', 'modern bollywood']",915196,55
1438,5oWkeJWrjuRCOvQNh84Jai,Serge Ponsar,['post-disco soul'],1789,16
1439,3lCVLij8GJhqw3pKqdLkcw,Maribeth Solomon,[],80,0
1440,5umlyj8wyTiloSvvAyPveu,Mark McAdam,[],445,4
1441,05wYCBW504QipGvQtPIIHZ,Michael Story,[],88,7
1442,0rXGSr2tKuL6Vg2GYiz7Lr,Don Gatto,"['hungarian rock', 'magyar alternative']",2311,13
1443,0ONZl6KXUDfebeJILKj42o,Lyon Hart,[],4061,19
1444,5VX8hxrcfJWwaTLiqGUHG3,TobyMac,"['ccm', 'christian alternative rock', 'christian hip hop', 'christian music']",1276610,63
1445,16sXlDyzxFS4v2DcHf5FGE,Glover Gill,[],161,0
1446,0ChjBYedhZTQnWZWQYg15U,Bryan Martin,['modern country pop'],112558,67
1447,2nwNBRZ0DZlRAQBBO0Pdym,Klaus Doldinger,['german soundtrack'],9151,31
1448,2eHhj2YwHmrFN7zGaDaVHl,Jung Jae Hyung,[],2077,16
1449,59UCaDN9qLklKVTxSiEyMV,Joel McNeely,['soundtrack'],8265,33
1450,4rzUPpWPLaathWNCTjKHux,Lex de Azevedo,['lds'],903,14
1451,6S4zMOIznUcAAcZ34DCVHF,Philip Watts,['christmas instrumental'],331,34
1452,3DD7bGQLInMSeT1x2H1gJo,Robert Carlino,[],594,5
1453,3GhMKsK0w2nwtXgC1G0Hwo,Antoine Duhamel,['french soundtrack'],1104,9
1454,63Cqun2Sv18L3vXIapd9iW,Stephen Warbeck,"['british soundtrack', 'soundtrack']",6007,45
1455,48RCl7AbbfhC60EN8a80Op,Jigar Saraiya,['modern bollywood'],74283,59
1456,3es7c6l2NYU46viGaOqbUp,Christian Heyne,['german soundtrack'],60,0
1457,1vOJqsD0H57xUKg9IcknD9,Nam Hye Seung,['korean ost'],10700,41
1458,3OOSArOafjUZUj4zBU0Qob,遠藤 幹雄,[],50,0
1459,6R9Mv0bgGE4Tqxna1q5Mrj,Roy Ayers,"['funk', 'jazz funk', 'jazz vibraphone', 'soul']",221839,47
1460,1jK7F6jheJ08CowHGDW6IN,Arthur Sullivan,"['late romantic era', 'operetta', 'victorian britain']",2897,35
1461,4Bjfwb6PiXwqru4DHOMwIq,Federico Jusid,['latin soundtrack'],3323,28
1462,0BTksrnpwh3Qn6bEQNLbkg,Warren Casey,['broadway'],433,15
1463,7g6hzkc5f10dKqQ0QlQ60s,Matt Schultz,[],2315,0
1464,4PwrerouUXvowe3ynAOWSP,Jack Liebeck,['violin'],1513,41
1465,1sTsepStQrm8ZVVL3z6VFJ,Rosino Serrano,[],222,2
1466,1DJi2kRWOif4aPc6a1O0eE,Dalpalan,['korean soundtrack'],500,5
1467,3rmHfhqEmC3pO89AMSP7Wt,Simon Fisher Turner,['british experimental'],2417,10
1468,418Px0KlkfPiYWMnrXTcKs,Clifton Parker,['classic soundtrack'],55,0
1469,7dPy6zMyD3LxQlW7ls8i2v,Maurice Thiriet,[],29,0
1470,0g0Ri0neq1loE4E1sgj4tc,Tonton David,['french reggae'],26342,28
1471,21ysNsPzHdqYN2fQ75ZswG,Ted Nugent,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'rock', 'southern rock']",1156627,50
1472,4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,"['dance pop', 'r&b', 'urban contemporary']",3798912,62
1473,2Ei4fFhWaeVWx4qbvSw5KP,Laurence Rosenthal,['classic soundtrack'],483,11
1474,0Fpdhy2gtj7u6J23RfJgIZ,Tom Hiel,[],125,0
1475,7assoBxHmJ5u2UPDSQE6ZC,Nicholas Pike,[],271,6
1476,2Fcj4yjWhvgSIHbyh1uw0V,Farid Russlan,[],96,6
1477,5tj60o8qX6VLwdc9zaVvqF,Carlos D'Alessio,['french soundtrack'],1806,18
1478,5nbB3QaZcq59N84O7VFzM6,Stu Phillips,"['classic soundtrack', 'space age pop', 'theme']",2273,27
1479,7JIvYIoSFTMVO2q7FoWO1e,Tamar-Kali,['brooklyn indie'],5238,17
1480,1UkEVUkVZVeSSxFvKHgcYZ,Daisuke Asakura,[],4105,19
1481,4zFTjvYJAzQ7Y8gOdFoDyn,Climax Golden Twins,"['experimental psych', 'free folk']",404,0
1482,0M12q0sYgM4yYWBAf7rqME,Rushk,"['pakistani indie', 'pakistani rock']",30703,17
1483,46urSPEzIrRVqKqciwOq2f,Jim O'Rourke,"['experimental', 'experimental guitar', 'laboratorio', 'tzadik']",32798,15
1484,3vdKqGIuFt3le1iKu6g1eT,Eddie Grimberg,[],1,0
1485,70gvc4NvTwgBpEB1goYy8z,Stuart A. Staples,"['chamber pop', 'solo wave']",14531,24
